Elapsed Time,Iteration,Total Iterations,D/latent_real,D/latent_fake,D/latent_reg,D/ref_real,D/ref_fake,D/ref_reg,G/latent_adv,G/latent_dom,G/latent_cyc,G/latent_id,G/latent_sty,G/latent_ds,G/ref_adv,G/ref_dom,G/ref_cyc,G/ref_id,G/ref_sty,G/ref_ds,G/lambda_ds,G/lambda_dom,G/lambda_trts
0:12:36,122100,500000,0.102124,0.143068,0.026487,0.091091,0.071919,0.025249,0.216487,0.003556,0.029189,0.025880,0.032894,0.033352,0.226670,0.060137,0.031440,0.023686,1.791679,0.049391,1.000000,0.100000,0.000000
0:13:08,122200,500000,0.093022,0.102116,0.026221,0.083133,0.094081,0.027217,0.176337,0.384242,0.035114,0.028182,0.024418,0.029100,0.184853,1.407182,0.035021,0.024910,5.239456,0.044243,1.000000,0.100000,0.000000
0:13:40,122300,500000,0.077991,0.166714,0.025588,0.109375,0.075090,0.022763,0.150431,0.000067,0.032910,0.028954,0.021306,0.015202,0.192865,0.001958,0.036198,0.026887,2.275623,0.055281,1.000000,0.100000,0.000000
0:14:12,122400,500000,0.093737,0.104872,0.034741,0.076317,0.085523,0.030936,0.178983,0.000266,0.033476,0.027921,0.028958,0.015784,0.203474,0.421446,0.040320,0.026606,2.412421,0.044814,1.000000,0.100000,0.000000
0:14:43,122500,500000,0.110855,0.119199,0.017162,0.081475,0.093712,0.018940,0.196354,0.000471,0.033033,0.028821,0.018932,0.016313,0.199876,0.481991,0.034930,0.027080,3.036357,0.036382,1.000000,0.100000,0.000000
0:15:14,122600,500000,0.092006,0.140269,0.024950,0.092239,0.104984,0.022290,0.149451,0.000032,0.033244,0.028930,0.019749,0.021051,0.166890,0.690464,0.033615,0.026528,2.292534,0.048344,1.000000,0.100000,0.000000
0:15:47,122700,500000,0.098674,0.061984,0.022146,0.036618,0.095938,0.018588,0.257914,0.000525,0.035481,0.030532,0.027029,0.054746,0.302410,1.034468,0.039245,0.028009,1.414162,0.066798,1.000000,0.100000,0.000000
0:16:21,122800,500000,0.121677,0.083912,0.024756,0.075077,0.117640,0.023421,0.202631,0.341839,0.035978,0.029805,0.030236,0.030750,0.196174,0.176778,0.039892,0.028453,1.665642,0.046049,1.000000,0.100000,0.000000
0:16:52,122900,500000,0.097229,0.092617,0.023972,0.087096,0.082208,0.022022,0.173994,0.000004,0.035627,0.030286,0.029955,0.022887,0.188434,2.914338,0.043254,0.027306,2.251809,0.050126,1.000000,0.100000,0.000000
0:17:44,123000,500000,0.092411,0.108022,0.024526,0.074370,0.075755,0.021615,0.183200,0.023818,0.030721,0.027358,0.020336,0.023253,0.217777,0.039360,0.035570,0.025298,2.769939,0.033997,1.000000,0.100000,0.000000
0:18:26,123100,500000,0.134482,0.064400,0.024551,0.074917,0.078408,0.021398,0.186629,0.000035,0.037318,0.030562,0.032259,0.053568,0.235002,0.098514,0.040800,0.028414,1.398401,0.050709,1.000000,0.100000,0.000000
0:18:58,123200,500000,0.081917,0.100352,0.025637,0.077790,0.069257,0.026030,0.186403,0.000338,0.031697,0.028366,0.023604,0.041149,0.219903,0.224660,0.033233,0.026497,2.085664,0.057690,1.000000,0.100000,0.000000
0:19:29,123300,500000,0.090404,0.107696,0.026627,0.085373,0.084063,0.024463,0.162224,0.000390,0.031210,0.027213,0.020611,0.027803,0.210375,0.317233,0.035482,0.025491,1.368055,0.048280,1.000000,0.100000,0.000000
0:20:01,123400,500000,0.084700,0.103565,0.024382,0.074915,0.072530,0.022506,0.171194,0.073707,0.024331,0.022512,0.024366,0.012200,0.211946,0.334666,0.026337,0.021155,1.770732,0.040963,1.000000,0.100000,0.000000
0:20:33,123500,500000,0.087116,0.101573,0.021880,0.077072,0.070492,0.021642,0.174183,0.000007,0.033649,0.029235,0.020188,0.044069,0.218486,0.641913,0.037364,0.026872,3.549360,0.060661,1.000000,0.100000,0.000000
0:21:05,123600,500000,0.090838,0.098545,0.026318,0.079688,0.064185,0.024420,0.184156,0.000495,0.031966,0.026356,0.026603,0.024002,0.222700,0.255028,0.034264,0.024089,2.384946,0.039973,1.000000,0.100000,0.000000
0:21:38,123700,500000,0.096723,0.126323,0.023611,0.104093,0.071000,0.021151,0.153423,0.064923,0.030196,0.025643,0.025152,0.021580,0.199153,0.141718,0.030885,0.023955,1.220757,0.051339,1.000000,0.100000,0.000000
0:22:10,123800,500000,0.127411,0.078944,0.025741,0.076117,0.100742,0.025184,0.219294,0.005028,0.033922,0.029625,0.020160,0.027647,0.201989,0.311079,0.039139,0.026817,1.877495,0.044313,1.000000,0.100000,0.000000
0:22:42,123900,500000,0.103457,0.087352,0.026303,0.082139,0.078992,0.024565,0.190440,0.000022,0.028837,0.023884,0.024357,0.043407,0.219452,0.248225,0.031697,0.022463,0.997468,0.074233,1.000000,0.100000,0.000000
0:23:35,124000,500000,0.078649,0.086410,0.019471,0.076794,0.063574,0.020396,0.235704,0.000124,0.032729,0.028001,0.023596,0.014791,0.243208,0.953139,0.037609,0.026134,2.304741,0.031473,1.000000,0.100000,0.000000
0:24:16,124100,500000,0.077974,0.116699,0.024469,0.089737,0.082190,0.021479,0.166088,0.003047,0.030954,0.028015,0.027547,0.016651,0.185690,1.234912,0.032365,0.025411,3.409611,0.042436,1.000000,0.100000,0.000000
0:24:48,124200,500000,0.072174,0.086629,0.025136,0.054570,0.067300,0.023630,0.275270,0.000009,0.032291,0.028104,0.025920,0.054769,0.286833,1.024821,0.036011,0.025942,1.679166,0.057656,1.000000,0.100000,0.000000
